article_id,article_type_id,Experimental/observational,Study type,Harmonized_study type,Location,Region,Longhurst province,Habitat type_harmonized,Seasonality_harmonized,Trawling gear type_harmonized,Latitude_study_site,Longitude_study_site,Water depth (m),Sample core depth slice,Response variable,Mean_After_control,Term_var_After_control,Value_var_After_control,SD_After_control,n_After_control,Mean_Before_control,Term_var_Before_control,Value_var_Before_control,SD_Before_control,n_Before_control,Mean_Before_impact,Term_var_Before_impact,Value_var_Before_impact,SD_Before_impact,n_Before_impact,Mean_After_impact,Term_var_After_impact,Value_var_After_impact,SD_After_impact,n_After_impact,Time since trawl (days),Trawling effort_numerical_harmonized,Trawling effort_units_harmonized,Trawling_effort_GFW,Time since first disturbance (years),Historically fished,Model_Chl_bottom (mg/m3),Model_Current_velocity (m/s),Model_Dissolved_Oxygen (mol/m3), Model_NO3_bottom (mol/m3),Model_PO4_bottom (mol/m3),Model_Sal_bottom,Model_Silicate_bottom (mol/m3),Model_Temp_bottom,Model_NPP_surface (g/m3/day),dist_shore (m)
11,11,Observational,Control Impact,Comparative trawl vs control,West Iberian continental margin,West Iberian continental margin,Canary current coast,Deep mud,Temperate summer,Otter Trawl,37.86108564,-9.104238071,293,0-1,TOC,,,,,,,,,,,,,,,,0.266666667,SD,0.018181818,0.018181818,3,0,2.778,y-1,18.4668007,,,0.01611857,0.0700119,200.345003,10.9188184,0.71542189,35.8441815,4.7139329,12.2321719,0.00414123,26333.5
11,11,Observational,Control Impact,Comparative trawl vs control,West Iberian continental margin,West Iberian continental margin,Canary current coast,Deep mud,Temperate summer,Otter Trawl,37.86108564,-9.104238071,293,0-1,TN,,,,,,,,,,,,,,,,0.042824427,SD,0.00389313,0.00389313,3,0,2.778,y-1,18.4668007,,,0.01611857,0.0700119,200.345003,10.9188184,0.71542189,35.8441815,4.7139329,12.2321719,0.00414123,26333.5
11,11,Observational,Control Impact,Comparative trawl vs control,West Iberian continental margin,West Iberian continental margin,Canary current coast,Deep mud,Temperate summer,Otter Trawl,37.86108564,-9.104238071,293,0-1,TOC/TN,,,,,,,,,,,,,,,,6.226975639,SD,0.707610868,0.707610868,3,0,2.778,y-1,18.4668007,,,0.01611857,0.0700119,200.345003,10.9188184,0.71542189,35.8441815,4.7139329,12.2321719,0.00414123,26333.5
11,11,Observational,Control Impact,Comparative trawl vs control,West Iberian continental margin,West Iberian continental margin,Canary current coast,Deep mud,Temperate summer,Otter Trawl,37.86108564,-9.104238071,293,0-1,TOC,0.281818182,SD,,0.00972321,3,,,,,,,,,,,0.235741445,SD,0.018250951,0.018250951,3,3,2.778,y-1,18.4668007,,,0.01611857,0.0700119,200.345003,10.9188184,0.71542189,35.8441815,4.7139329,12.2321719,0.00414123,26333.5
11,11,Observational,Control Impact,Comparative trawl vs control,West Iberian continental margin,West Iberian continental margin,Canary current coast,Deep mud,Temperate summer,Otter Trawl,37.86108564,-9.104238071,293,0-1,TN,0.04129771,SD,,0.006907163,3,,,,,,,,,,,0.039179104,SD,0.002164179,0.002164179,3,3,2.778,y-1,18.4668007,,,0.01611857,0.0700119,200.345003,10.9188184,0.71542189,35.8441815,4.7139329,12.2321719,0.00414123,26333.5
11,11,Observational,Control Impact,Comparative trawl vs control,West Iberian continental margin,West Iberian continental margin,Canary current coast,Deep mud,Temperate summer,Otter Trawl,37.86108564,-9.104238071,293,0-1,TOC/TN,6.824063183,SD,,2.496460658,3,,,,,,,,,,,6.017019736,SD,,0.795594041,3,3,2.778,y-1,18.4668007,,,0.01611857,0.0700119,200.345003,10.9188184,0.71542189,35.8441815,4.7139329,12.2321719,0.00414123,26333.5
11,11,Observational,Control Impact,Comparative trawl vs control,West Iberian continental margin,West Iberian continental margin,Canary current coast,Deep mud,Temperate summer,Otter Trawl,37.86108564,-9.104238071,293,0-1,TOC,0.297845961,SD,0.027376426,0.027376426,3,,,,,,,,,,,0.272796935,SD,0.006130268,0.006130268,3,5,2.778,y-1,18.4668007,,,0.01611857,0.0700119,200.345003,10.9188184,0.71542189,35.8441815,4.7139329,12.2321719,0.00414123,26333.5
11,11,Observational,Control Impact,Comparative trawl vs control,West Iberian continental margin,West Iberian continental margin,Canary current coast,Deep mud,Temperate summer,Otter Trawl,37.86108564,-9.104238071,293,0-1,TN,0.052761194,SD,0.005298507,0.005298507,3,,,,,,,,,,,0.039898477,SD,0.001370558,0.001370558,3,5,2.778,y-1,18.4668007,,,0.01611857,0.0700119,200.345003,10.9188184,0.71542189,35.8441815,4.7139329,12.2321719,0.00414123,26333.5
11,11,Observational,Control Impact,Comparative trawl vs control,West Iberian continental margin,West Iberian continental margin,Canary current coast,Deep mud,Temperate summer,Otter Trawl,37.86108564,-9.104238071,293,0-1,TOC/TN,5.645170979,SD,,2.375956855,3,,,,,,,,,,,6.837276866,SD,,0.904051668,3,5,2.778,y-1,18.4668007,,,0.01611857,0.0700119,200.345003,10.9188184,0.71542189,35.8441815,4.7139329,12.2321719,0.00414123,26333.5
12,12,Experimental,Before After Control Impact,Experimental,"Patos Lagoon, Brazil",Brasil,Brazilian current coast,Shallow sand,Temperate autumn,local gear net,-32.08337983,-52.2188814,1.5,0-5,OM (LOI),,SD,,,2,2.8,SD,,0,1,3.4,SD,,0,1,1.7,SD,1.697056275,1.697056275,2,1.020833333,6,Hauls prior sampling,0,,,1.07977,0.134367,246.549271,0.351286,0.293471,24.16539,4.714313,18.709814,0.022676,10819.0996
12,12,Experimental,Before After Control Impact,Experimental,"Patos Lagoon, Brazil",Brasil,Brazilian current coast,Shallow sand,Temperate winter,local gear net,-32.08337983,-52.2188814,1.5,0-5,OM (LOI),,SD,,,2,1.8,SD,,0,1,2.5,SD,,0,1,1.9,SD,0,0,2,1.020833333,6,Hauls prior sampling,0,,,1.07977,0.134367,246.549271,0.351286,0.293471,24.16539,4.714313,18.709814,0.022676,10819.0996
12,12,Experimental,Before After Control Impact,Experimental,"Patos Lagoon, Brazil",Brasil,Brazilian current coast,Shallow sand,Temperate autumn,local gear net,-32.08337983,-52.2188814,1.5,0-5,OM (LOI),,SD,,,2,2.2,SD,,0,1,1.3,SD,,0,1,1.95,SD,0.212132034,0.212132034,2,1.020833333,6,Hauls prior sampling,0,,,1.07977,0.134367,246.549271,0.351286,0.293471,24.16539,4.714313,18.709814,0.022676,10819.0996
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical wet season,Beam trawl,11.6083333,79.775,20,surface sediment,TOC,,,,,,,,,,,10.745,SD,1.276748101,1.276748101,24,7.28375,SD,1.735058151,1.735058151,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical wet season,Beam trawl,11.6083333,79.775,20,surface sediment,TN,,,,,,,,,,,5.9775,SD,1.281603348,1.281603348,24,5.38125,SD,1.177630035,1.177630035,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical wet season,Beam trawl,11.6083333,79.775,20,surface sediment,TOC/TN,,,,,,,,,,,1.855863394,SD,0.379642062,0.379642062,24,1.367662899,SD,0.234823911,0.234823911,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical dry season,Beam trawl,11.6083333,79.775,20,surface sediment,TOC,,,,,,,,,,,6.765,SD,1.836183931,1.836183931,24,5.53875,SD,2.343522608,2.343522608,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical dry season,Beam trawl,11.6083333,79.775,20,surface sediment,TN,,,,,,,,,,,8.08,SD,2.596360089,2.596360089,24,7.37,SD,2.602723848,2.602723848,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical dry season,Beam trawl,11.6083333,79.775,20,surface sediment,TOC/TN,,,,,,,,,,,0.86760073,SD,0.201496466,0.201496466,24,0.753371796,SD,0.198097473,0.198097473,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical wet season,Beam trawl,11.6083333,79.775,20,surface sediment,TOC,,,,,,,,,,,6.1825,SD,0.606694793,0.606694793,24,3.9275,SD,1.246271582,1.246271582,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical wet season,Beam trawl,11.6083333,79.775,20,surface sediment,TN,,,,,,,,,,,11.89875,SD,2.998925701,2.998925701,24,10.11,SD,2.718161143,2.718161143,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical wet season,Beam trawl,11.6083333,79.775,20,surface sediment,TOC/TN,,,,,,,,,,,0.544982674,SD,0.122068892,0.122068892,24,0.388622696,SD,0.07885908,0.07885908,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical dry season,Beam trawl,11.6083333,79.775,20,surface sediment,TOC,,,,,,,,,,,7.20875,SD,2.431598166,2.431598166,24,6.09125,SD,1.989604681,1.989604681,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical dry season,Beam trawl,11.6083333,79.775,20,surface sediment,TN,,,,,,,,,,,6.16375,SD,1.57966486,1.57966486,24,5.22625,SD,1.615548889,1.615548889,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
19,19,Experimental,Before After,Experimental,Bay of Bengal,Indian Ocean,Eastern India coast,Shallow sand,Tropical dry season,Beam trawl,11.6083333,79.775,20,surface sediment,TOC/TN,,,,,,,,,,,1.166135102,SD,0.252350696,0.252350696,24,1.186912703,SD,0.222338249,0.222338249,24,,,,0,,1,0.2380035,0.167973,202.7716755,0.369978,0.138955,33.276621,3.829044,28.64066,0.015893,0
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,TOC,0.936344323,SE,0.011236132,0.019461551,3,,,,,,,,,,,0.802890405,SE,0.009634685,0.016687764,3,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,Phytopigments,161.2936932,SE,17.9838499,31.14894175,3,,,,,,,,,,,125.5452142,SE,7.063564666,12.23445288,3,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,Mud content (< 63 µm),100,SD,,0,1,,,,,,,,,,,98.98,SD,,0,1,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,Sand,0,SD,,0,1,,,,,,,,,,,1.02,SD,,0,1,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,Silt ,69.44,SD,,0,1,,,,,,,,,,,56.92,SD,,0,1,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,Clay ,30.56,SD,,0,1,,,,,,,,,,,42.06,SD,,0,1,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,TN,0.131973239,SE,0.002507492,0.004343103,3,,,,,,,,,,,0.099328433,SE,0.00188724,0.003268796,3,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,TOC/TN,7.094956013,SE,0.159439306,0.276156979,3,,,,,,,,,,,8.083188102,SE,0.228627085,0.395993727,3,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,Algal fraction of BPC,5.4937536,SE,0.433451476,0.750759979,3,,,,,,,,,,,4.952436934,SE,0.350550934,0.607172028,3,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,Biopolymeric C (BPC),162.9358824,SE,17.983907,31.14904064,3,,,,,,,,,,,126.881353,SE,7.063782749,12.23483061,3,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,Proteins,1.536512253,SE,0.144974521,0.251103236,3,,,,,,,,,,,1.457899192,SE,0.056318463,0.097546439,3,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,Lipids,0.672231162,SE,0.043796909,0.075858472,3,,,,,,,,,,,0.620308478,SE,0.054837405,0.094981172,3,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
20,20,Observational,Control Impact,Comparative trawl vs control,"Gulf of Castellammare, Sicily",SW Mediterranean,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,38.1475,12.905,550,0-1,Carbohydrates,0.72720357,SE,0.062715177,0.108625873,3,,,,,,,,,,,0.474132457,SE,0.031292363,0.054199962,3,,100,y-1,595.93103,36,1,0.19813881,0.0424241,239.522144,0.78878503,0.08220439,38.2715562,3.02292309,14.563713,0.0006287,6660.06006
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,in-situ incubations,NHx flux,,,,,,,,,,,0.39,SD,0.29,0.29,6,0.61,SD,0.55,0.55,6,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,in-situ incubations,Phosphate flux,,,,,,,,,,,0.071,SD,0.03,0.03,6,0.076,SD,0.04,0.04,6,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,in-situ incubations,Nitrate flux,,,,,,,,,,,0.177,SD,0.05,0.05,6,0.088,SD,0.02,0.02,6,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,in-situ incubations,oxygen consumption,,,,,,,,,,,21.4,SD,4.45,4.45,6,17.01,SD,6.36,6.36,6,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,on-board incubations,NHx flux,,,,,,,,,,,0.25,SD,0.34,0.34,9,0.35,SD,0.41,0.41,4,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,on-board incubations,Phosphate flux,,,,,,,,,,,-0.003,SD,0.02,0.02,9,0.001,SD,0.01,0.01,4,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,on-board incubations,Nitrate flux,,,,,,,,,,,0.106,SD,0.03,0.03,9,0.095,SD,0.02,0.02,4,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,on-board incubations,oxygen consumption,,,,,,,,,,,17.78,SD,3.07,3.07,9,10.46,SD,1.5,1.5,4,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,0-1,Chl-a,,,,,,,,,,,3.01,SD,0.68,0.68,9,0.51,SD,0.17,0.17,4,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,0-2.5,Mean grain size,,,,,,,,,,,87.17555556,SD,7.960722863,7.960722863,9,4,SD,3.559026084,3.559026084,4,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,0-2.5,TOC,,,,,,,,,,,0.35,SD,0.08,0.08,9,0.3,SD,0.04,0.04,4,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,0-2.5,Silt ,,,,,,,,,,,33.06,SD,7.33,7.33,9,26.16,SD,2.74,2.74,4,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,0-2.5,TN,,,,,,,,,,,0.041,SD,0.009,0.009,9,0.031,SD,0.003,0.003,4,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,0-2.5,TOC/TN,,,,,,,,,,,8.536585366,SD,2.705309788,2.705309788,9,9.677419355,SD,1.594368343,1.594368343,4,0.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,on-board incubations,NHx flux,,,,,,,,,,,0.25,SD,0.34,0.34,9,0.1,SD,0.13,0.13,2,1.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,on-board incubations,Phosphate flux,,,,,,,,,,,-0.003,SD,0.02,0.02,9,0.001,SD,0.01,0.01,2,1.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,on-board incubations,Nitrate flux,,,,,,,,,,,0.106,SD,0.03,0.03,9,0.097,SD,0.02,0.02,2,1.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,on-board incubations,oxygen consumption,,,,,,,,,,,17.78,SD,3.07,3.07,9,9.23,SD,2.14,2.14,2,1.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,0-1,Chl-a,,,,,,,,,,,3.01,SD,0.68,0.68,9,0.71,SD,0.29,0.29,4,1.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
23,23,Experimental,Before After Control Impact,Experimental,Frisian Front area of the North Sea,North Sea,Northeast Atlantic shelves,Shallow silty sand,Temperate summer,Beam trawl,53.6816,4.4565,34,0-2.5,Mean grain size,,,,,,,,,,,87.17555556,SD,7.960722863,7.960722863,9,87.28466667,SD,12.00824709,12.00824709,2,1.25,1.75,Hauls prior sampling,6.69384,87,1,0.75236227,0.132915,289.207047,0.082607,0.24050593,34.479029,4.13410189,10.8917812,0.00610566,62730.5
